KO	WT	KO_1	KO_2	KO_3	KO_4	WT_1	WT_2	WT_3	WT_4	mean_KO	mean_WT	pvalue	qvalue	active_WT	active_KO	fold	qvalue_0_05	fold_1_5	active	final_sig	final_sig_2
4043	chr1:120557270-120557441::F2_12	chr1:120557270-120557441::F2_17	-0.338517710434204	0.0413405322210537	-0.235659577363599	-0.206545261273671	-0.335272576226332	-0.443187624790339	0.19731381786236	0.0362903373535677	-0.184845504212605	-0.136214011450186	0.789051487340714	0.845553726638804	0	0	-0.048631492762419	0	0	0	0	0
4044	chr3:82149736-82149907::F3_12	chr3:82149736-82149907::F3_17	0.625884489805157	0.820464415269227	0.477334240498641	0.610954273052579	0.00703699538457295	0.0778106731918506	0.397252635611003	0.179296787234531	0.633659354656401	0.165349272855489	0.00587614401738011	0.0203266988065385	1	1	0.468310081800912	1	0	1	0	0
4045	chr20:49039671-49039842::F1_12	chr20:49039671-49039842::F1_17	-0.269212781318034	-0.464894327315395	-0.497283641793471	-0.456539854240897	0.166788605018425	0.146265595994231	-0.203819121809128	0.155515912729592	-0.421982651166949	0.06618774798328	0.00598086369683264	0.020560839160876	0	0	-0.488170399150229	1	0	0	0	0
4046	chr4:77723926-77724097::F3_12	chr4:77723926-77724097::F3_17	-0.216969021301253	0.206296513916405	0.214736998480543	-0.124381640564401	-0.0530915766701141	-0.00841470521042767	-0.0598293053817941	-0.0601132292084247	0.0199207126328235	-0.0453622041176901	0.601072982952088	0.687223476390031	0	0	0.0652829167505136	0	0	0	0	0
4047	chr8:30032438-30032609::F3_12	chr8:30032438-30032609::F3_17	-0.744477472536348	-0.63589280735402	-0.522872983968413	-0.507221015556517	0.139661733201198	0.229282239845065	-0.209444599697686	0.0414049812790776	-0.602616069853825	0.0502260886569137	0.00214463053285588	0.0099890844953153	0	0	-0.652842158510739	1	1	0	0	1
4048	chr2:96917662-96917833::F3_12	chr2:96917662-96917833::F3_17	-0.642978926672853	-0.667556611184088	-0.814815001893336	-0.534728725413796	0.185344924374104	0.107305170828398	0.15449146576906	0.114701455912287	-0.665019816291018	0.140460754220962	0.000346689906423887	0.00310956762595383	1	0	-0.80548057051198	1	1	1	1	1
4049	chr12:48246020-48246191::F1_12	chr12:48246020-48246191::F1_17	-0.207813357347829	0.106116741229464	-0.232817709786938	-0.0265930567794692	-0.539151495608392	-0.779470555712642	-1.0284043185507	-0.947218973980282	-0.090276845671193	-0.823561335963004	0.00205436970842453	0.00975693808483575	0	0	0.733284490291811	1	2	0	0	2
4050	chr16:24680782-24680953::F1_12	chr16:24680782-24680953::F1_17	-0.177593984392102	0.0840824416044444	0.113398134201345	-0.209289911657848	-0.158712019346803	-0.12034564162861	-0.065285258860342	-0.108296152343667	-0.0473508300610401	-0.113159768044856	0.49946714547293	0.601788539858009	0	0	0.0658089379838159	0	0	0	0	0
4051	chr15:96666450-96666621::F3_12	chr15:96666450-96666621::F3_17	-0.376106813592526	-0.445608898634337	-0.613604132535031	-0.271337446769841	-0.0421241288919822	0.00390663022000423	-0.273981667384502	-0.446846588100872	-0.426664322882934	-0.189761438539338	0.118496225722083	0.198398988301871	0	0	-0.236902884343596	0	0	0	0	0
4052	chr5:123932632-123932803::F2_12	chr5:123932632-123932803::F2_17	-0.327645051347057	-0.209424392959474	-0.151571996611466	-0.422114433286302	-0.200556623703576	0.0600457696576452	-0.0130540517268088	-0.122984263124197	-0.277688968551075	-0.0691372922242341	0.0470060815497084	0.0973071456987252	0	0	-0.208551676326841	0	0	0	0	0
4053	chr6:113846281-113846452::F1_12	chr6:113846281-113846452::F1_17	0.0250300488696189	-0.518397223929096	0.0530286644846329	-0.44188312280388	-0.119708200271544	-0.0520827976013465	-0.250705782711666	-0.640788168722894	-0.220555408344681	-0.265821237326863	0.828717496264026	0.874389878232207	0	0	0.045265828982182	0	0	0	0	0
4054	chr16:51046302-51046473::F1_12	chr16:51046302-51046473::F1_17	-0.110642732813476	-0.0923154952376182	0.0774706795257877	-0.181407228030096	-0.122527578276341	-0.235532120836339	-0.687592575075755	-0.331666685759908	-0.0767236941388506	-0.344329739987086	0.113537311627503	0.191773396457529	0	0	0.267606045848235	0	0	0	0	0
4055	chr15:30133334-30133505::F3_12	chr15:30133334-30133505::F3_17	0.204828883682062	-0.025370598287909	0.081822103163486	0.0969323263723391	-0.308431843621725	-0.379084242300922	-0.301264037448102	-0.360297830797554	0.0895531787324945	-0.337269488542076	0.00114192996694429	0.00666666159461062	0	1	0.426822667274571	1	0	1	0	0
4056	chr3:4872882-4873053::F1_12	chr3:4872882-4873053::F1_17	0.135353695299126	0.156427821186769	0.388297401534943	0.218590505359817	-0.220619522778391	0.464817860769157	-0.0111233607930457	0.0988501392965829	0.224667355845164	0.0829812791235758	0.411870993087297	0.519942645207065	0	1	0.141686076721588	0	0	1	0	0
4057	chr2:145214261-145214432::F1_12	chr2:145214261-145214432::F1_17	-0.172462077621817	-0.338407524889658	0.0829757008962519	-0.242823573059847	0.228587228190576	-0.228549567029653	-0.245203547499892	-0.026226156757509	-0.167679368668768	-0.0678480107741195	0.511546307386158	0.611564405385002	0	0	-0.0998313578946485	0	0	0	0	0
4058	chr3:141549599-141549770::F3_12	chr3:141549599-141549770::F3_17	-0.116151868728987	-0.104239272871675	-0.025254561969167	-0.0789710455762647	-0.221741654013616	-0.0382893533108816	-0.172486584333051	-0.0569132513606824	-0.0811541872865234	-0.122357710754558	0.444424449202206	0.55187755356087	0	0	0.0412035234680346	0	0	0	0	0
4059	chr2:47925801-47925972::F1_12	chr2:47925801-47925972::F1_17	-0.203467152187996	-0.326368025983752	-0.27598958750604	-0.440576232886138	0.230600937234993	0.279970254242724	0.165299640107948	0.261095237523218	-0.311600249640981	0.234241517277221	0.000364066877444517	0.00318314850956214	1	0	-0.545841766918202	1	0	1	0	0
4060	chr7:94682329-94682500::F3_12	chr7:94682329-94682500::F3_17	-0.0059893019733769	-0.181664542064507	-0.179544005866686	-0.106362325297946	-0.554843214188205	-0.608868490879832	-0.824144467875321	-0.556231289360205	-0.118390043800629	-0.636021865575891	0.000943683868027135	0.00586055126989559	0	0	0.517631821775262	1	0	0	0	0
4061	chr11:85885320-85885491::F3_12	chr11:85885320-85885491::F3_17	0.0195903714501959	-0.211310354527226	-0.10778005486241	-0.138770753630402	-0.315282598744998	-0.245301731897551	-0.371579930773951	-0.118484410145368	-0.109567697892461	-0.262662167890467	0.0808740134604494	0.147410545874069	0	0	0.153094469998006	0	0	0	0	0
4062	chr2:145214376-145214547::F2_12	chr2:145214376-145214547::F2_17	0.714261133096276	0.381927792084154	0.499666801832214	0.38921255112806	0.00665765665594399	-0.267845525958982	-0.14612782464035	0.0532927410169342	0.496267069535176	-0.0885057382316135	0.00156025337805468	0.00813382793892919	0	1	0.58477280776679	1	2	1	2	2
4063	chr15:96808175-96808346::F1_12	chr15:96808175-96808346::F1_17	-0.0899848252546439	-0.0813777313474737	0.0286414549467337	-0.139678271624933	-0.982675402123973	-1.00086760455045	-1.22367167357989	-0.805711728747673	-0.0705998433200792	-1.0032316022505	0.000548931272564313	0.00411291015556959	0	0	0.932631758930421	1	2	0	0	2
4064	chr11:85885206-85885377::F2_12	chr11:85885206-85885377::F2_17	0.28716435541472	0.38917139779613	0.279229799067177	0.248618068889275	0.0304485373089947	-0.158351178390198	0.0377099100934516	-0.11730712054135	0.301045905291826	-0.0518749628822754	0.00192946622931556	0.00928283925923742	0	1	0.352920868174101	1	0	1	0	0
4065	chr1:243368246-243368417::F1_12	chr1:243368246-243368417::F1_17	-0.372013005884243	-0.155059848725877	-0.273787586525684	-0.295588942763466	0.120261074993001	0.113788006658645	-0.0641952007172044	0.17399162264244	-0.274112345974817	0.0859613758942204	0.00204314006202775	0.00971191234963876	0	0	-0.360073721869037	1	0	0	0	0
4066	chr9:137494462-137494633::F1_12	chr9:137494462-137494633::F1_17	0.00703955180678445	0.151713518827703	0.201141820635411	0.141191840953352	-0.298305680430409	-0.427019265747321	-0.0728782245799745	-0.262009499142593	0.125271683055813	-0.265053167475074	0.00641013063972022	0.0216478377808556	0	1	0.390324850530887	1	0	1	0	0
4067	chr18:19791543-19791714::F1_12	chr18:19791543-19791714::F1_17	-0.549537467929047	-0.275196157248789	-0.585646977832356	-0.511754819577317	-0.117774643360854	-0.39568304559905	-0.479993755810328	-0.026208577481341	-0.480533855646877	-0.254915005562893	0.13990319592452	0.225797251096783	0	0	-0.225618850083984	0	0	0	0	0
4068	chr9:11135936-11136107::F1_12	chr9:11135936-11136107::F1_17	-0.524869008264898	-0.282503363859125	-1.03377102638776	-0.451732053490536	-0.705633459432452	-0.488841097235852	-0.477756071761994	-0.397339681610817	-0.57321886300058	-0.517392577510279	0.765318044594242	0.827789944201682	0	0	-0.055826285490301	0	0	0	0	0
4069	chr7:79941539-79941710::F2_12	chr7:79941539-79941710::F2_17	-0.436700311782306	-0.00144891153563143	-0.230699818637287	-0.202725825086008	-0.299274427506382	-0.177357718126131	-0.145499045652362	-0.123330848415604	-0.217893716760308	-0.18636550992512	0.761673851793771	0.824973317432504	0	0	-0.031528206835188	0	0	0	0	0
4070	chr3:111454325-111454496::F2_12	chr3:111454325-111454496::F2_17	0.107886051022885	0.0546469226845547	-0.143921133221515	0.236419637195458	-0.364727043063404	-0.372392985467441	-0.474820990989605	-0.116376825592454	0.0637578694203457	-0.332079461278226	0.0113064736541936	0.032745718168014	0	0	0.395837330698572	1	0	0	0	0
4071	chr1:245748707-245748878::F2_12	chr1:245748707-245748878::F2_17	-0.312406158104638	0.0684173891428349	-0.00664549483484689	-0.158503063669768	-0.670138773772607	-0.519369744555681	-0.655258769273311	-0.632784923166224	-0.102284331866605	-0.619388052691956	0.00490892780023644	0.017778452150628	0	0	0.517103720825351	1	0	0	0	0
4072	chr20:49039900-49040071::F3_12	chr20:49039900-49040071::F3_17	-0.00877095561062612	-0.0132500908713003	0.084158113385159	0.0802067619361785	0.734472732188461	0.687167253843866	0.698629404393406	0.766994815347388	0.0355859572098528	0.72181605144328	2.75393770462263e-06	0.000294035810308939	1	0	-0.686230094233427	1	1	1	1	1
4073	chr16:24681011-24681182::F3_12	chr16:24681011-24681182::F3_17	-0.0594387150752847	0.331639228823382	-0.0448559281540843	-0.093117180957495	-0.718903692787259	-0.706163363599192	-0.137301499807857	-0.734124589113062	0.0335568511591295	-0.574123286326843	0.0167601053138574	0.0442052753931289	0	0	0.607680137485972	1	2	0	0	2
4074	chr6:1884568-1884739::F1_12	chr6:1884568-1884739::F1_17	-0.0967186559966802	0.0424091445593442	-0.0902198447779094	0.0689914091246746	-0.360711178024746	-0.388795671033441	-0.421357864725757	-0.453496697276835	-0.0188844867726427	-0.406090352765195	0.000999072822331325	0.00606213367167597	0	0	0.387205865992552	1	0	0	0	0
4075	chr13:111864514-111864685::F1_12	chr13:111864514-111864685::F1_17	-0.148827862535754	-0.249754431794825	-0.0838980139891704	-0.265537258004265	-0.728317085263641	-0.0861931991884782	-0.562020703378232	-0.586491050700252	-0.187004391581004	-0.490755509632651	0.114840467925687	0.193444865874822	0	0	0.303751118051647	0	0	0	0	0
4076	chr18:10040775-10040946::F2_12	chr18:10040775-10040946::F2_17	0.344085141589895	0.368669044671895	0.415182911188066	0.243083085572921	-0.317770850312797	0.193210473066235	0.204118998978219	-0.0128992141887455	0.342755045755694	0.0166648518857279	0.0709322148402487	0.13313578661023	0	1	0.326090193869966	0	0	1	0	0
4077	chr3:133207990-133208161::F3_12	chr3:133207990-133208161::F3_17	-0.410379457772528	-0.131428856381154	-0.317889234233327	-0.0723286697697493	-0.600995263700821	-0.0751152980370196	-0.808370050788325	-0.120518075617513	-0.23300655453919	-0.40124967203592	0.439997032972747	0.547481740713736	0	0	0.16824311749673	0	0	0	0	0
4078	chr2:84620808-84620979::F3_12	chr2:84620808-84620979::F3_17	0.0560488363080412	0.0394667810590449	-0.0755052011267482	0.086918421307706	0.179645083798446	-0.126585858357949	-0.040746838537861	0.019474448583596	0.026732209387011	0.007946708871558	0.809673665945481	0.859194991079761	0	0	0.018785500515453	0	0	0	0	0
4079	chr20:1396807-1396978::F3_12	chr20:1396807-1396978::F3_17	-0.0434265128313655	-0.0442085622277149	0.00632468690328334	-0.191466442507523	0.383935461044853	0.125439875014457	0.227017783440538	0.259806940391708	-0.06819420766583	0.249050014972889	0.00397036158560389	0.0152023776022571	1	0	-0.317244222638719	1	0	1	0	0
4080	chr6:1641711-1641882::F2_12	chr6:1641711-1641882::F2_17	0.0753167243416623	0.120637095971861	0.0429034925325029	0.104277467136909	-0.300886298560398	-0.225896366899606	-0.242912870498142	-0.0986541319052797	0.0857836949957338	-0.217087416965856	0.00288364032402861	0.0121012630982667	0	1	0.30287111196159	1	0	1	0	0
4081	chr4:148231525-148231696::F2_12	chr4:148231525-148231696::F2_17	-0.203479287357239	-0.32297042552783	-0.0932976558468389	0.0389497248286977	-0.346309385576695	-0.582677393718388	-0.169920001160338	-0.512354081484712	-0.145199410975803	-0.402815215485033	0.0772026461010259	0.141930162633409	0	0	0.25761580450923	0	0	0	0	0
4082	chr22:31998452-31998623::F3_12	chr22:31998452-31998623::F3_17	0.3903617324539	0.363849062251624	0.17869538824032	0.125853360486158	0.235871717331068	0.120295926070815	0.336956760489323	-0.102185194516862	0.264689885858001	0.147734802343586	0.353295311186548	0.46098603236374	0	1	0.116955083514415	0	0	1	0	0
4083	chr10:18571039-18571210::F1_12	chr10:18571039-18571210::F1_17	-0.231374912606692	-0.0758898478224461	-0.308189050946882	-0.369644162370832	0.0038763052229049	-0.127146300495312	-0.0303144879144384	-0.0627447601049666	-0.246274493436713	-0.054082310822953	0.0485739871036923	0.0996610407981151	0	0	-0.19219218261376	0	0	0	0	0
4084	chr4:32027676-32027847::F1_12	chr4:32027676-32027847::F1_17	-0.0545095977656275	-0.327153562333326	0.0385192754604682	0.0186197733855924	0.0492023953295877	0.0666959085752684	-0.0470456879460325	-0.246146713863697	-0.0811310278132232	-0.0443235244762183	0.751317230290903	0.816783485916407	0	0	-0.0368075033370049	0	0	0	0	0
4085	chr6:53902232-53902403::F1_12	chr6:53902232-53902403::F1_17	-0.331353462852918	-0.192058466743492	-0.696796096314813	-0.0922296421833963	0.0749609348674604	0.1296875304271	0.207311869860093	0.274664487405938	-0.328109417023655	0.171656205640148	0.0268881114331399	0.0633359332527759	1	0	-0.499765622663803	0	0	1	0	0
4086	chr15:96666336-96666507::F2_12	chr15:96666336-96666507::F2_17	-0.143342674371013	-0.450619693626895	-0.218707905377934	-0.201214984354057	-0.157517051823785	0.00526025656348699	-0.142329809736613	-0.182319869524595	-0.253471314432475	-0.119226618630377	0.152930367150277	0.242245192130767	0	0	-0.134244695802098	0	0	0	0	0
4087	chr7:79917875-79918046::F2_12	chr7:79917875-79918046::F2_17	0.0214504303069524	0.161858052744833	0.356736489803256	0.191064748349885	-1.33447793058576	-1.14233979980661	-1.01058730531405	-1.18856281007617	0.182777430301232	-1.16899196144565	8.01530108496413e-06	0.000400909474087575	0	1	1.35176939174688	1	2	1	2	2
4088	chr7:47106937-47107108::F2_12	chr7:47106937-47107108::F2_17	0.106653915654763	0.203478136775814	-0.136512139162432	-0.0784173085951371	0.476977359369069	0.455216055197541	0.51318848280155	0.473086005432215	0.023800651168252	0.479616975700094	0.00949864002347462	0.0286766989724476	1	0	-0.455816324531842	1	0	1	0	0
4089	chr8:134806841-134807012::F1_12	chr8:134806841-134807012::F1_17	-0.359545681872759	-0.144695964596733	-0.340156168442502	-0.180034556727904	-0.217794873849892	-0.0362930160428316	-0.5802375490581	0.116480203573223	-0.256108092909974	-0.1794613088444	0.657721503185454	0.737264241002552	0	0	-0.076646784065574	0	0	0	0	0
4090	chr22:31998223-31998394::F1_12	chr22:31998223-31998394::F1_17	0.128521041839791	0.130893991416044	0.376866587095295	-0.0739579221071796	-0.569221679530729	-0.380718442461739	-0.589065065249132	-0.48509998993431	0.140580924560988	-0.506026294293977	0.00228728936708415	0.0104261334696644	0	1	0.646607218854965	1	2	1	2	2
4091	chr12:51013234-51013405::F3_12	chr12:51013234-51013405::F3_17	-0.717753573104316	-0.697328523478052	-0.780103440655685	-0.623749617429844	-0.717906711373688	-0.313472941299731	-0.523597220356663	-0.51616417024343	-0.704733788666974	-0.517785260818378	0.104505081405673	0.180302116831665	0	0	-0.186948527848596	0	0	0	0	0
4092	chr5:123708144-123708315::F1_12	chr5:123708144-123708315::F1_17	-1.14750947623677	-0.979534114126677	-1.03192978392351	-0.916042658412034	-0.483244486251933	-0.79680611533229	-0.064360317713042	-0.00811728647115503	-1.01875400817475	-0.338132051442105	0.0311902840333214	0.0712041352602798	0	0	-0.680621956732645	0	1	0	0	0
4093	chr2:5593851-5594022::F3_12	chr2:5593851-5594022::F3_17	-0.363322339675971	-0.115950816298032	-0.0895107725353332	-0.280398165012848	-0.475434356439713	-0.504212971838678	-0.520063678696614	-0.611250183204562	-0.212295523380546	-0.527740297544892	0.010904222683674	0.0317796558213953	0	0	0.315444774164346	1	0	0	0	0
4094	chr4:77723812-77723983::F2_12	chr4:77723812-77723983::F2_17	0.183796409615399	0.28074410538294	0.326551862671549	0.243379451373957	0.353788236330962	0.499846361398977	0.454383762631491	0.359310984402013	0.258617957260961	0.416832336190861	0.0158386599574141	0.042277038501713	1	1	-0.1582143789299	1	0	1	0	0
4095	chr1:74891878-74892049::F1_12	chr1:74891878-74892049::F1_17	-0.898966231465117	-0.687129319593222	-1.19891314157638	-0.896177198824296	-0.158738398165387	-0.162343912972788	-0.164399882516778	-0.250563468937654	-0.920296472864754	-0.184011415648152	0.0048385358326569	0.017627001931044	0	0	-0.736285057216602	1	1	0	0	1
4096	chr4:122611861-122612032::F1_12	chr4:122611861-122612032::F1_17	0.50330994694155	0.651018068986008	0.691870237015924	0.434720814598242	-0.440874966514156	-0.0428284488490727	0.021070815841856	-0.201859631930065	0.570229766885431	-0.166123057862859	0.00180578625655631	0.00888018183915025	0	1	0.73635282474829	1	2	1	2	2
4097	chr8:41676296-41676467::F2_12	chr8:41676296-41676467::F2_17	1.89294896416634	1.81923768554422	1.88295579227633	1.70296743176323	2.10179749484793	2.12075313571456	2.05550486182971	2.11740730117607	1.82452746843753	2.09886569839207	0.00514026826775636	0.0183529063810825	1	1	-0.27433822995454	1	0	1	0	0
4098	chr16:10695761-10695932::F2_12	chr16:10695761-10695932::F2_17	0.241438264778632	-0.00489006133904874	0.217499045682465	0.0582683545288119	-0.0730821649103177	0.11642873963565	0.323760052744535	0.281795424220951	0.128078900912715	0.162225512922705	0.765155387896204	0.827936603702928	1	1	-0.03414661200999	0	0	1	0	0
