KO	fold	active	final_sig
chr3:135789919-135790090::F2_15	-0.43484952	1	0
chr6:1884797-1884968::F3_15	0.772231198	0	0
chr7:93870890-93871061::F2_15	0.48737722	0	0
chr7:68802159-68802330::F2_15	-0.46380135	1	0
chr14:59536478-59536649::F3_15	-0.054560528	0	0
chr20:49039786-49039957::F2_15	0.98792794	1	2
chr7:133380991-133381162::F2_15	-0.291426707	0	0
chr12:124515336-124515507::F3_15	-0.132006185	0	0
chr21:40297902-40298073::F1_15	-0.169365451	0	0
chr9:78979950-78980121::F1_15	-0.320778939	0	0
chr12:33136410-33136581::F2_15	-0.455327364	1	0
chr4:32027791-32027962::F2_15	1.856735696	1	2
chr8:30032209-30032380::F1_15	0.070276758	1	0
chr4:77586893-77587064::F1_15	-0.758700923	1	1
chr12:33136524-33136695::F3_15	0.574345925	1	0
chr7:79941653-79941824::F3_15	-0.398266111	0	0
chr8:141948347-141948518::F3_15	0.159361912	0	0
chr15:96666221-96666392::F1_15	0.735858633	1	2
chr1:147221306-147221477::F3_15	-0.017806161	0	0
chr9:11136165-11136336::F3_15	-0.406674663	1	0
chr4:90629925-90630096::F1_15	-0.832740441	1	0
chr12:48246135-48246306::F2_15	-1.551718337	0	0
chr3:4872997-4873168::F2_15	-0.98755445	1	1
chr7:93871004-93871175::F3_15	0.527282704	1	0
chr20:49157522-49157693::F2_15	-0.464883566	1	0
chr11:20009212-20009383::F3_15	-0.264125743	1	0
chr18:25658999-25659170::F3_15	0.49348399	0	0
chr3:34053809-34053980::F3_15	0.854295069	0	0
chr20:57024866-57025037::F2_15	-0.141545713	0	0
chr4:186070725-186070896::F3_15	1.023428205	1	2
chr2:96917433-96917604::F1_15	0.660256479	0	0
chr12:124515222-124515393::F2_15	0.158633341	0	0
chr14:33030670-33030841::F1_15	-0.350888645	0	0
chr2:8749701-8749872::F2_15	-0.926286447	1	1
chr9:78980065-78980236::F2_15	0.191029475	1	0
chr1:245748821-245748992::F3_15	-0.026309056	0	0
chr7:79917760-79917931::F1_15	0.270446555	0	0
chr12:124515107-124515278::F1_15	1.474701755	1	2
chr18:25658770-25658941::F1_15	1.134989953	0	0
chr15:30133105-30133276::F1_15	-0.186061799	0	0
chr4:148344460-148344631::F2_15	-0.321473548	0	0
chr15:96808290-96808461::F2_15	-0.12690356	1	0
chr4:38062479-38062650::F2_15	-0.388338992	1	0
chr10:35047541-35047712::F3_15	0.03747216	0	0
chr1:120557270-120557441::F2_15	-0.142540699	0	0
chr3:82149736-82149907::F3_15	-0.133399733	1	0
chr20:49039671-49039842::F1_15	-0.376843133	0	0
chr4:77723926-77724097::F3_15	-0.329388132	0	0
chr8:30032438-30032609::F3_15	0.636154046	1	2
chr2:96917662-96917833::F3_15	-0.338060927	1	0
chr12:48246020-48246191::F1_15	0.884734152	0	0
chr16:24680782-24680953::F1_15	0.07324711	0	0
chr15:96666450-96666621::F3_15	0.249170002	0	0
chr5:123932632-123932803::F2_15	-0.755816463	0	0
chr6:113846281-113846452::F1_15	0.495153483	1	0
chr16:51046302-51046473::F1_15	0.252782637	0	0
chr15:30133334-30133505::F3_15	0.106169571	0	0
chr3:4872882-4873053::F1_15	-0.0819643	0	0
chr2:145214261-145214432::F1_15	-0.318300712	0	0
chr3:141549599-141549770::F3_15	0.650524445	1	2
chr7:94682329-94682500::F3_15	0.525033062	0	0
chr11:85885320-85885491::F3_15	-3.863107246	0	0
chr2:145214376-145214547::F2_15	-0.062716385	0	0
chr15:96808175-96808346::F1_15	0.854568831	0	0
chr11:85885206-85885377::F2_15	-2.532516792	0	0
chr1:243368246-243368417::F1_15	-0.344463034	0	0
chr9:137494462-137494633::F1_15	0.038217882	0	0
chr4:74152717-74152888::F2_15	0.104890476	0	0
chr9:11135936-11136107::F1_15	0.749633421	1	2
chr7:79941539-79941710::F2_15	-0.026327764	0	0
chr3:111454325-111454496::F2_15	0.476924121	1	0
chr1:245748707-245748878::F2_15	0.339855476	0	0
chr20:49039900-49040071::F3_15	-0.877737727	1	1
chr16:24681011-24681182::F3_15	-0.476956704	0	0
chr6:1884568-1884739::F1_15	-0.596123415	0	0
chr13:111864514-111864685::F1_15	0.336693498	0	0
chr18:10040775-10040946::F2_15	-0.018712829	0	0
chr3:133207990-133208161::F3_15	0.592686822	1	0
chr2:84620808-84620979::F3_15	0.133076815	1	0
chr20:1396807-1396978::F3_15	0.134942222	1	0
chr6:1641711-1641882::F2_15	0.39890297	1	0
chr4:148231525-148231696::F2_15	-0.916892532	0	0
chr22:31998452-31998623::F3_15	-0.30774083	0	0
chr10:18571039-18571210::F1_15	0.120530237	1	0
chr4:32027676-32027847::F1_15	-0.234764608	0	0
chr6:53902232-53902403::F1_15	-0.316650723	1	0
chr15:96666336-96666507::F2_15	0.063673081	0	0
chr7:79917875-79918046::F2_15	1.296760898	1	2
chr7:47106937-47107108::F2_15	-0.523396882	1	0
chr8:134806841-134807012::F1_15	-0.135955287	0	0
chr22:31998223-31998394::F1_15	0.400098717	0	0
chr12:51013234-51013405::F3_15	0.133046302	0	0
chr5:123708144-123708315::F1_15	-0.148585655	0	0
chr2:5593851-5594022::F3_15	0.207049546	0	0
chr4:77723812-77723983::F2_15	-0.09967135	1	0
chr1:74891878-74892049::F1_15	-0.067343821	0	0
chr4:122611861-122612032::F1_15	0.160796427	0	0
chr8:41676296-41676467::F2_15	-2.123695251	1	1
chr16:10695761-10695932::F2_15	0.907476092	1	2
chr6:1641596-1641767::F1_15	0.044323464	0	0
chr4:53792045-53792216::F3_15	-0.091377874	0	0
chr2:30503644-30503815::F2_15	0.266730266	0	0
chr13:82576764-82576935::F1_15	0.002881514	0	0
chr3:133207876-133208047::F2_15	-0.058551744	1	0
chr1:243368475-243368646::F3_15	-0.299272333	0	0
chr11:85885091-85885262::F1_15	-0.073440741	0	0
chr2:131834375-131834546::F1_15	-0.210244829	0	0
chr2:84620579-84620750::F1_15	0.161554571	1	0
chr1:147206756-147206927::F3_15	-0.035732232	1	0
chr1:147206642-147206813::F2_15	0.264374508	0	0
chr4:79390168-79390339::F3_15	-0.343184124	1	0
chr7:68802044-68802215::F1_15	-0.060048299	1	0
chr3:69841112-69841283::F2_15	0.911543868	1	2
chr4:23949589-23949760::F2_15	0.061731974	1	0
chr11:77801561-77801732::F1_15	0.724131087	0	0
chr6:91463544-91463715::F1_15	0.20681404	0	0
chr4:79389939-79390110::F1_15	-0.113862183	0	0
chr4:186070496-186070667::F1_15	0.174521966	0	0
chr22:31998338-31998509::F2_15	-0.984348992	1	1
chr15:99232807-99232978::F1_15	-0.309588729	0	0
chr2:47926030-47926201::F3_15	0.030606187	0	0
chr11:16955358-16955529::F1_15	-0.150157744	1	0
chr8:134806956-134807127::F2_15	0.396297168	0	0
chr7:93870775-93870946::F1_15	0.091074852	0	0
chr1:147221077-147221248::F1_15	0.30242427	1	0
chr7:94682215-94682386::F2_15	0.042692949	0	0
chr10:3542670-3542841::F2_15	-0.446488513	1	0
chr3:4873111-4873282::F3_15	-1.219965574	0	0
chr6:113846510-113846681::F3_15	-0.07381326	0	0
chr7:47521840-47522011::F2_15	-0.330728477	1	0
chr1:147206527-147206698::F1_15	-0.112248794	0	0
chr6:118857661-118857832::F1_15	0.862641198	1	2
chr4:24009824-24009995::F3_15	-0.047008063	0	0
chr14:33030785-33030956::F2_15	-0.105023265	1	0
chr1:243368361-243368532::F2_15	0.505276284	1	0
chr3:133207761-133207932::F1_15	0.610246035	0	0
chr11:13628447-13628618::F3_15	0.920837534	1	2
chr2:8749586-8749757::F1_15	-0.028317408	0	0
chr4:32027905-32028076::F3_15	0.252581965	0	0
chr20:49530503-49530674::F1_15	0.203669597	1	0
chr6:113846396-113846567::F2_15	-0.001239763	0	0
chr8:141948233-141948404::F2_15	0.203956459	0	0
chr16:24680897-24681068::F2_15	-0.00397023	0	0
chr18:25501980-25502151::F1_15	-0.015541334	1	0
chr7:47107051-47107222::F3_15	-0.268449423	1	0
chr13:39443182-39443353::F3_15	0.184920211	0	0
chr16:10695875-10696046::F3_15	0.497651362	1	0
chr1:101669574-101669745::F1_15	0.016332093	0	0
chr5:140367805-140367976::F3_15	-0.501453463	0	0
chr4:38062593-38062764::F3_15	0.331443592	0	0
chr13:82576993-82577164::F3_15	-0.108073609	1	0
chr7:133381105-133381276::F3_15	-0.252801179	0	0
chr10:4111788-4111959::F2_15	-0.510096228	1	0
chr7:133380876-133381047::F1_15	0.102853299	0	0
chr6:1884683-1884854::F2_15	-0.444024471	1	0
chr1:147221192-147221363::F2_15	0.257314521	0	0
chr13:39332360-39332531::F1_15	-0.002836711	0	0
chr5:140367691-140367862::F2_15	-0.11036695	0	0
chr13:39443068-39443239::F2_15	-0.363466897	0	0
chr4:23949474-23949645::F1_15	-0.402327278	1	0
chr4:174412381-174412552::F2_15	-0.941724454	0	0
chr11:20009098-20009269::F2_15	-0.036782701	1	0
chr9:71888266-71888437::F3_15	-0.155955511	1	0
chr3:82149622-82149793::F2_15	-1.963672018	1	1
chr21:40298131-40298302::F3_15	-0.137591142	0	0
chr14:33062574-33062745::F2_15	0.009378737	0	0
chr15:30133220-30133391::F2_15	0.026593829	1	0
chr14:45535282-45535453::F3_15	-1.140590653	0	0
chr7:46552396-46552567::F1_15	0.284682194	0	0
chr13:39442953-39443124::F1_15	-0.198930663	1	0
chr15:99232922-99233093::F2_15	0.06190898	0	0
chr21:39008976-39009147::F3_15	-0.326846234	0	0
chr8:41676410-41676581::F3_15	0.164062146	1	0
chr20:1396578-1396749::F1_15	1.622604672	0	0
chr9:137494691-137494862::F3_15	0.103930461	1	0
chr11:20008983-20009154::F1_15	0.501488784	1	0
chr22:28309221-28309392::F2_15	0.369313102	1	0
chr11:16955473-16955644::F2_15	0.603400164	1	2
chr9:78980179-78980350::F3_15	0.15048936	1	0
chr18:10040660-10040831::F1_15	-1.238436567	1	1
chr5:38695727-38695898::F2_15	-0.191087588	1	0
chr9:137494577-137494748::F2_15	-0.275093428	1	0
chr12:46849640-46849811::F2_15	0.252509475	0	0
chr6:91463773-91463944::F3_15	0.00360114	0	0
chr10:3542784-3542955::F3_15	-0.387515348	0	0
chr11:13628218-13628389::F1_15	0.046865842	0	0
chr21:40298017-40298188::F2_15	0.205027712	1	0
chr4:24009710-24009881::F2_15	-0.100294763	1	0
chr16:89545267-89545438::F2_15	1.335214559	1	2
chr14:33062459-33062630::F1_15	0.496216464	1	0
chr2:72070680-72070851::F3_15	-0.681273617	1	1
chr6:6972815-6972986::F2_15	0.022489653	0	0
chr4:77587008-77587179::F2_15	-0.120813778	0	0
chr9:71888152-71888323::F2_15	-1.047583669	1	1
chr2:5593622-5593793::F1_15	-0.141149893	0	0
chr2:72070566-72070737::F2_15	0.098165041	1	0
chr12:51013120-51013291::F2_15	-0.810276407	1	1
chr18:22819941-22820112::F3_15	-0.155451799	0	0
chr6:21459879-21460050::F1_15	0.036777814	0	0
chr10:18571268-18571439::F3_15	-0.750928121	0	0
chr4:77723697-77723868::F1_15	0.065747932	0	0
chr2:30503758-30503929::F3_15	0.334864877	1	0
chr6:113673397-113673568::F1_15	-0.582040105	1	1
chr4:53791931-53792102::F2_15	0.030721795	1	0
chr10:18571154-18571325::F2_15	-0.166905402	0	0
chr4:90630040-90630211::F2_15	-0.888248978	0	0
chr14:45535053-45535224::F1_15	0.170285227	1	0
chr13:39332589-39332760::F3_15	0.382947936	1	0
chr4:148344345-148344516::F1_15	-0.114322003	0	0
chr4:90630154-90630325::F3_15	-0.201777515	0	0
chr14:59536364-59536535::F2_15	0.326705643	0	0
chr5:123932746-123932917::F3_15	-0.026168456	1	0
chr10:85437800-85437971::F3_15	0.319401114	0	0
chr5:123708259-123708430::F2_15	0.053587027	0	0
chr4:24009595-24009766::F1_15	0.147138015	0	0
chr9:12972950-12973121::F1_15	0.257212557	1	0
chr6:6972929-6973100::F3_15	-0.410896226	1	0
chr3:111454210-111454381::F1_15	-0.286187745	0	0
chr9:101837818-101837989::F3_15	0.277173537	1	0
chr7:46552511-46552682::F2_15	0.492453879	1	0
chr2:131834490-131834661::F2_15	0.48209045	0	0
chr4:53791816-53791987::F1_15	-0.608062659	0	0
chr15:99233036-99233207::F3_15	0.224667398	0	0
chr12:46849525-46849696::F1_15	0.574789019	1	0
chr3:69841226-69841397::F3_15	0.534816897	1	0
chr1:120557384-120557555::F3_15	-0.199060317	0	0
chr6:113673512-113673683::F2_15	0.214187833	1	0
chr6:91463659-91463830::F2_15	-0.051706576	0	0
chr18:19791658-19791829::F2_15	0.151942191	1	0
chr3:69840997-69841168::F1_15	1.762175615	0	0
chr6:39745261-39745432::F3_15	0.354898818	0	0
chr7:47521954-47522125::F3_15	0.027800781	0	0
chr9:71888037-71888208::F1_15	0.401653942	0	0
chr4:17273871-17274042::F2_15	0.821955872	1	2
chr7:46552625-46552796::F3_15	0.153068325	1	0
chr1:101669689-101669860::F2_15	0.289210725	1	0
chr2:131834604-131834775::F3_15	-0.784044508	1	1
chr2:5593737-5593908::F2_15	-0.612230331	0	0
chr4:38062364-38062535::F1_15	0.240179706	0	0
chr18:22819712-22819883::F1_15	1.050294774	1	2
chr10:85437571-85437742::F1_15	0.023927042	1	0
chr5:38695841-38696012::F3_15	-0.691866213	1	1
chr1:41616880-41617051::F3_15	1.026144713	0	0
chr20:49157407-49157578::F1_15	0.329076985	0	0
chr21:39008747-39008918::F1_15	0.57837368	0	0
chr1:19734400-19734571::F3_15	-0.478182603	0	0
chr11:16955587-16955758::F3_15	0.288874483	1	0
chr1:245748592-245748763::F1_15	0.087477551	0	0
chr13:111864629-111864800::F2_16	0.015677875	0	0
chr6:113673626-113673797::F3_16	-0.529684402	0	0
chr4:74152831-74153002::F3_16	0.210655949	0	0
chr12:33136295-33136466::F1_16	-0.369918226	0	0
chr7:69942307-69942478::F3_16	0.090556067	1	0
chr1:74892107-74892278::F3_16	0.136638916	1	0
chr7:79941424-79941595::F1_16	0.693765936	0	0
chr4:148231639-148231810::F3_16	-0.451405049	0	0
chr11:77801790-77801961::F3_16	0.140441775	1	0
chr10:85437686-85437857::F2_16	-0.025135996	0	0
chr20:49157636-49157807::F3_16	-1.08189736	1	1
chr1:41616766-41616937::F2_16	-0.07134385	1	0
chr2:238027612-238027783::F3_16	0.474260385	0	0
chr14:33030899-33031070::F3_16	0.500267121	0	0
chr1:101669803-101669974::F3_16	0.059885682	1	0
chr5:123932517-123932688::F1_16	-0.505601574	0	0
chr10:4111902-4112073::F3_16	-1.187821499	1	1
chr18:25502209-25502380::F3_16	-0.083537864	0	0
chr3:34053580-34053751::F1_16	-0.645130589	0	0
chr6:1641825-1641996::F3_16	-0.266375038	0	0
chr22:28309106-28309277::F1_16	-0.539433567	1	0
chr12:48246249-48246420::F3_16	0.282723934	1	0
chr18:25658885-25659056::F2_16	1.033126644	1	2
chr4:122612090-122612261::F3_16	-0.018866692	0	0
chr1:74891993-74892164::F2_16	-0.127468353	0	0
chr20:49530618-49530789::F2_16	0.096732292	0	0
chr20:57024980-57025151::F3_16	0.863662165	1	2
chr3:82149507-82149678::F1_16	0.18214394	0	0
chr11:77801676-77801847::F2_16	0.635971614	1	2
chr9:12973065-12973236::F2_16	0.368534812	0	0
chr8:134807070-134807241::F3_16	-0.641681884	1	0
chr6:53902347-53902518::F2_16	0.1181683	0	0
chr6:39745147-39745318::F2_16	0.885093322	0	0
chr4:186070611-186070782::F2_16	0.002539382	0	0
chr3:34053695-34053866::F2_16	-0.471033064	0	0
chr5:38695612-38695783::F1_16	-0.083486885	0	0
chr2:96917548-96917719::F2_16	-0.514064782	1	0
chr16:89545152-89545323::F1_16	0.195502976	1	0
chr9:101837704-101837875::F2_16	0.278039806	1	0
chr1:41616651-41616822::F1_16	-0.02136212	0	0
chr14:33062688-33062859::F3_16	-0.081225688	0	0
chr11:13628333-13628504::F2_16	1.625771131	1	2
chr2:145214490-145214661::F3_16	0.055859264	0	0
chr4:17273756-17273927::F1_16	0.602960088	0	0
chr1:6732815-6732986::F3_16	-0.11433082	1	0
chr18:25502095-25502266::F2_16	0.128254205	0	0
chr4:74152602-74152773::F1_16	0.042122767	0	0
chr3:135789804-135789975::F1_16	0.719542911	0	0
chr6:39745032-39745203::F1_16	0.497645356	1	0
chr16:51046417-51046588::F2_16	-0.158098373	0	0
chr14:45535168-45535339::F2_16	-0.548864282	1	0
chr12:46849754-46849925::F3_16	-0.41278738	0	0
chr3:141549370-141549541::F1_16	-0.31944225	1	0
chr22:28309335-28309506::F3_16	0.023391552	0	0
chr8:30032324-30032495::F2_16	0.154663593	0	0
chr4:148344574-148344745::F3_16	0.714317317	0	0
chr6:21460108-21460279::F3_16	-0.041341331	0	0
chr2:84620694-84620865::F2_16	-0.900936241	1	1
chr2:72070451-72070622::F1_16	-0.070159515	0	0
chr7:47521725-47521896::F1_16	0.487298793	0	0
chr9:101837589-101837760::F1_16	-0.068507896	0	0
chr3:111454439-111454610::F3_16	-0.52807149	0	0
chr2:8749815-8749986::F3_16	-0.100669276	1	0
chr7:68802273-68802444::F3_16	0.452538539	0	0
chr6:6972700-6972871::F1_16	0.344374009	0	0
chr20:57024751-57024922::F1_16	0.533549789	0	0
chr21:39008862-39009033::F2_16	-0.648609102	1	1
chr10:4111673-4111844::F1_16	-0.422360149	0	0
chr2:47925916-47926087::F2_16	0.092977758	1	0
chr10:35047312-35047483::F1_16	-0.135280156	0	0
chr2:30503529-30503700::F1_16	0.087121819	1	0
chr15:96808404-96808575::F3_16	-0.375490063	1	0
chr4:148231410-148231581::F1_16	0.004319476	0	0
chr3:135789919-135790090::F2_16	-0.006037186	1	0
chr6:1884797-1884968::F3_16	0.707975471	0	0
chr7:93870890-93871061::F2_16	0.332079242	0	0
chr7:68802159-68802330::F2_16	-0.307453826	1	0
chr14:59536478-59536649::F3_16	-0.01867438	0	0
chr20:49039786-49039957::F2_16	0.953212544	1	2
chr7:133380991-133381162::F2_16	-0.324108443	0	0
chr12:124515336-124515507::F3_16	0.03837669	1	0
chr21:40297902-40298073::F1_16	0.14140087	1	0
chr9:78979950-78980121::F1_16	-1.063513508	0	0
chr12:33136410-33136581::F2_16	-0.14346304	1	0
chr4:32027791-32027962::F2_16	1.248762628	0	0
chr8:30032209-30032380::F1_16	-0.315873688	1	0
chr4:77586893-77587064::F1_16	-0.366270944	1	0
chr12:33136524-33136695::F3_16	0.154633137	0	0
chr7:79941653-79941824::F3_16	0.108200389	1	0
chr8:141948347-141948518::F3_16	-0.180297535	0	0
chr15:96666221-96666392::F1_16	0.017226591	0	0
chr1:147221306-147221477::F3_16	0.08006743	0	0
chr9:11136165-11136336::F3_16	-0.021127593	1	0
chr4:90629925-90630096::F1_16	-0.667980811	1	0
chr12:48246135-48246306::F2_16	-0.109896216	0	0
chr3:4872997-4873168::F2_16	-0.007225079	1	0
chr7:93871004-93871175::F3_16	0.365493493	1	0
chr20:49157522-49157693::F2_16	-0.343355943	1	0
chr11:20009212-20009383::F3_16	-0.330915717	1	0
chr3:34053809-34053980::F3_16	1.005017854	1	2
chr20:57024866-57025037::F2_16	-0.903040832	0	0
chr4:186070725-186070896::F3_16	0.939480177	0	0
chr1:19734286-19734457::F2_16	0.036254614	1	0
chr2:96917433-96917604::F1_16	0.470512867	0	0
chr12:124515222-124515393::F2_16	0.078259813	0	0
chr14:33030670-33030841::F1_16	-0.459814501	0	0
chr2:8749701-8749872::F2_16	-0.205520299	1	0
chr9:78980065-78980236::F2_16	0.423951368	1	0
chr1:245748821-245748992::F3_16	-0.325325455	0	0
chr7:79917760-79917931::F1_16	0.556585797	0	0
chr12:124515107-124515278::F1_16	1.056795827	0	0
chr18:25658770-25658941::F1_16	1.08964205	0	0
chr15:30133105-30133276::F1_16	-0.065300476	0	0
chr4:148344460-148344631::F2_16	-0.090894841	0	0
chr15:96808290-96808461::F2_16	-0.017640286	1	0
chr4:38062479-38062650::F2_16	-1.293030307	1	1
chr10:35047541-35047712::F3_16	0.28164135	1	0
chr1:120557270-120557441::F2_16	-0.142201414	0	0
chr3:82149736-82149907::F3_16	0.245326848	1	0
chr20:49039671-49039842::F1_16	-0.260973708	0	0
chr4:77723926-77724097::F3_16	-0.032514593	0	0
chr8:30032438-30032609::F3_16	0.117183996	1	0
chr2:96917662-96917833::F3_16	0.004466678	1	0
chr12:48246020-48246191::F1_16	0.890224001	0	0
chr16:24680782-24680953::F1_16	-0.189617617	0	0
chr15:96666450-96666621::F3_16	-2.513201757	0	0
chr5:123932632-123932803::F2_16	-0.666343258	0	0
chr6:113846281-113846452::F1_16	0.340781585	0	0
chr16:51046302-51046473::F1_16	-0.850304978	0	0
chr15:30133334-30133505::F3_16	0.14571465	0	0
chr3:4872882-4873053::F1_16	-0.316031604	0	0
chr2:145214261-145214432::F1_16	0.17982177	1	0
chr3:141549599-141549770::F3_16	0.239625994	1	0
chr2:47925801-47925972::F1_16	-2.041251994	1	1
chr7:94682329-94682500::F3_16	-0.232905721	0	0
chr11:85885320-85885491::F3_16	-0.173753793	0	0
chr2:145214376-145214547::F2_16	0.298498419	1	0
chr15:96808175-96808346::F1_16	0.880830191	0	0
chr11:85885206-85885377::F2_16	0.033580123	0	0
chr1:243368246-243368417::F1_16	0.019103235	1	0
chr9:137494462-137494633::F1_16	0.19280666	0	0
chr4:74152717-74152888::F2_16	0.234244722	1	0
chr18:19791543-19791714::F1_16	0.26228546	0	0
chr9:11135936-11136107::F1_16	0.77156859	1	2
chr7:79941539-79941710::F2_16	-0.030132935	0	0
chr3:111454325-111454496::F2_16	0.709374743	1	2
chr1:245748707-245748878::F2_16	0.619270273	0	0
chr20:49039900-49040071::F3_16	-0.809902653	1	1
chr16:24681011-24681182::F3_16	0.417752355	0	0
chr6:1884568-1884739::F1_16	-0.172752784	0	0
chr13:111864514-111864685::F1_16	-0.764417625	0	0
chr18:10040775-10040946::F2_16	0.021228114	0	0
chr3:133207990-133208161::F3_16	0.566717413	1	0
chr2:84620808-84620979::F3_16	0.101925756	1	0
chr20:1396807-1396978::F3_16	-0.154100176	1	0
chr6:1641711-1641882::F2_16	0.683746816	1	2
chr4:148231525-148231696::F2_16	0.248347493	0	0
chr22:31998452-31998623::F3_16	0.174945314	1	0
chr10:18571039-18571210::F1_16	-0.32995003	0	0
chr4:32027676-32027847::F1_16	-0.258964782	0	0
chr6:53902232-53902403::F1_16	-0.365748798	1	0
chr15:96666336-96666507::F2_16	-0.078764012	0	0
chr7:79917875-79918046::F2_16	1.162332778	0	0
chr7:47106937-47107108::F2_16	-0.393833953	1	0
chr8:134806841-134807012::F1_16	0.064877139	0	0
chr22:31998223-31998394::F1_16	0.414179176	0	0
chr12:51013234-51013405::F3_16	0.340704446	0	0
chr5:123708144-123708315::F1_16	0.706755084	1	0
chr2:5593851-5594022::F3_16	0.483532595	0	0
chr4:77723812-77723983::F2_16	-0.534389259	1	0
chr1:74891878-74892049::F1_16	-0.003138264	0	0
chr4:122611861-122612032::F1_16	-0.432520845	0	0
chr8:41676296-41676467::F2_16	-2.120027711	1	1
chr16:10695761-10695932::F2_16	-0.104644956	1	0
chr6:1641596-1641767::F1_16	0.199314276	0	0
chr4:53792045-53792216::F3_16	-0.150647952	0	0
chr2:30503644-30503815::F2_16	0.03399808	0	0
chr13:82576764-82576935::F1_16	-0.296599143	0	0
chr3:133207876-133208047::F2_16	-0.192842769	1	0
chr1:243368475-243368646::F3_16	0.177515543	0	0
