name	DNA1	DNA2	DNA3	DNA4	RNA1	RNA2	RNA3	RNA4	group	region_name	Coding
chr9:134306829-134307000::ALT	529	448	484	526	566	387	392	495	ALT	chr9:134306829-134307000	FALSE
chr9:134517720-134517891::ALT	678	617	615	658	705	451	418	542	ALT	chr9:134517720-134517891	FALSE
chr9:134539164-134539335::ALT	696	527	535	685	702	604	447	607	ALT	chr9:134539164-134539335	FALSE
chr9:134650107-134650277::ALT	293	229	278	311	285	277	245	294	ALT	chr9:134650107-134650277	FALSE
chr9:13608455-13608626::ALT	165	127	126	157	83	77	81	98	ALT	chr9:13608455-13608626	FALSE
chr9:136361243-136361414::ALT	357	303	308	313	305	265	235	313	ALT	chr9:136361243-136361414	FALSE
chr9:136415397-136415568::ALT	1134	994	1006	1155	1239	1039	943	1190	ALT	chr9:136415397-136415568	FALSE
chr9:136490220-136490391::ALT	839	734	668	771	795	673	599	889	ALT	chr9:136490220-136490391	FALSE
chr9:136502498-136502669::ALT	382	329	331	359	382	262	273	341	ALT	chr9:136502498-136502669	FALSE
chr9:136518054-136518225::ALT	1771	1581	1436	1701	1872	1678	1431	1817	ALT	chr9:136518054-136518225	TRUE
chr9:136628054-136628225::ALT	88	65	80	89	93	81	74	109	ALT	chr9:136628054-136628225	FALSE
chr9:136633045-136633216::ALT	1028	890	931	949	1209	1075	939	1287	ALT	chr9:136633045-136633216	FALSE
chr9:136654083-136654254::ALT	508	487	441	565	482	410	365	456	ALT	chr9:136654083-136654254	FALSE
chr9:136663521-136663692::ALT	1089	1031	1088	1286	1198	1112	897	1164	ALT	chr9:136663521-136663692	FALSE
chr9:136845196-136845367::ALT	538	423	462	491	622	500	519	564	ALT	chr9:136845196-136845367	TRUE
chr9:136845991-136846162::ALT	14	27	22	30	46	19	11	19	ALT	chr9:136845991-136846162	TRUE
chr9:136849975-136850146::ALT	520	417	383	466	542	457	411	500	ALT	chr9:136849975-136850146	FALSE
chr9:136902942-136903113::ALT	400	360	401	397	498	466	418	454	ALT	chr9:136902942-136903113	FALSE
chr9:136953581-136953752::ALT	602	508	552	566	654	516	459	517	ALT	chr9:136953581-136953752	FALSE
chr9:13706907-13707078::ALT	65	54	56	45	72	36	58	75	ALT	chr9:13706907-13707078	FALSE
chr9:137174431-137174602::ALT	715	620	616	693	939	749	957	1036	ALT	chr9:137174431-137174602	FALSE
chr9:137202217-137202388::ALT	590	503	527	583	628	445	461	609	ALT	chr9:137202217-137202388	FALSE
chr9:137246870-137247041::ALT	1596	1408	1441	1613	1650	1304	1131	1380	ALT	chr9:137246870-137247041	FALSE
chr9:137254871-137255042::ALT	334	272	303	304	378	291	268	373	ALT	chr9:137254871-137255042	FALSE
chr9:137420529-137420700::ALT	74	47	59	72	78	57	45	41	ALT	chr9:137420529-137420700	FALSE
chr9:137427617-137427788::ALT	534	447	483	490	361	285	237	391	ALT	chr9:137427617-137427788	FALSE
chr9:137457735-137457906::ALT	1040	822	845	900	546	459	453	513	ALT	chr9:137457735-137457906	TRUE
chr9:137878642-137878813::ALT	40	44	32	39	24	13	18	22	ALT	chr9:137878642-137878813	FALSE
chr9:138121927-138122098::ALT	932	752	775	861	626	525	426	641	ALT	chr9:138121927-138122098	FALSE
chr9:14087917-14088088::ALT	249	220	206	216	259	186	236	249	ALT	chr9:14087917-14088088	FALSE
chr9:14324774-14324945::ALT	237	174	210	217	307	185	159	240	ALT	chr9:14324774-14324945	FALSE
chr9:14661564-14661735::ALT	158	126	149	143	135	120	83	136	ALT	chr9:14661564-14661735	FALSE
chr9:14928947-14929118::ALT	91	70	87	121	103	100	63	145	ALT	chr9:14928947-14929118	FALSE
chr9:14992784-14992955::ALT	182	152	174	174	197	158	168	209	ALT	chr9:14992784-14992955	FALSE
chr9:15279431-15279602::ALT	399	359	334	396	402	314	232	386	ALT	chr9:15279431-15279602	FALSE
chr9:15906583-15906754::ALT	542	482	515	504	556	438	416	556	ALT	chr9:15906583-15906754	FALSE
chr9:16123639-16123810::ALT	365	303	302	346	273	265	225	271	ALT	chr9:16123639-16123810	FALSE
chr9:17355837-17356008::ALT	492	404	371	424	432	348	336	420	ALT	chr9:17355837-17356008	FALSE
chr9:18183346-18183517::ALT	38	28	19	19	17	24	14	32	ALT	chr9:18183346-18183517	FALSE
chr9:19049606-19049777::ALT	653	553	561	574	842	761	625	808	ALT	chr9:19049606-19049777	TRUE
chr9:19185103-19185274::ALT	427	343	369	413	455	376	351	440	ALT	chr9:19185103-19185274	FALSE
chr9:19229964-19230135::ALT	319	239	248	304	270	216	197	223	ALT	chr9:19229964-19230135	FALSE
chr9:19367477-19367648::ALT	624	540	592	588	540	598	569	619	ALT	chr9:19367477-19367648	FALSE
chr9:19386102-19386273::ALT	203	161	182	184	228	190	151	207	ALT	chr9:19386102-19386273	FALSE
chr9:19718539-19718710::ALT	514	403	485	459	212	166	163	192	ALT	chr9:19718539-19718710	FALSE
chr9:1982042-1982213::ALT	67	60	74	82	128	89	75	76	ALT	chr9:1982042-1982213	FALSE
chr9:20355951-20356122::ALT	155	160	114	176	192	132	164	162	ALT	chr9:20355951-20356122	FALSE
chr9:20620000-20620171::ALT	468	382	360	419	356	339	317	364	ALT	chr9:20620000-20620171	FALSE
chr9:2354244-2354415::ALT	164	165	149	160	158	163	103	134	ALT	chr9:2354244-2354415	FALSE
chr9:2558702-2558873::ALT	146	122	124	126	166	132	112	134	ALT	chr9:2558702-2558873	FALSE
chr9:2607700-2607871::ALT	126	127	133	149	146	99	84	103	ALT	chr9:2607700-2607871	FALSE
chr9:2617502-2617673::ALT	24	25	23	31	18	11	8	12	ALT	chr9:2617502-2617673	FALSE
chr9:26917452-26917623::ALT	240	179	174	207	240	225	155	238	ALT	chr9:26917452-26917623	FALSE
chr9:26955310-26955481::ALT	51	34	64	57	41	44	51	62	ALT	chr9:26955310-26955481	FALSE
chr9:30289234-30289405::ALT	367	331	314	352	451	359	321	420	ALT	chr9:30289234-30289405	FALSE
chr9:31772148-31772319::ALT	116	103	95	104	51	29	23	56	ALT	chr9:31772148-31772319	FALSE
chr9:31821560-31821731::ALT	685	627	582	726	1138	919	810	925	ALT	chr9:31821560-31821731	FALSE
chr9:31888664-31888835::ALT	349	275	312	329	354	265	217	316	ALT	chr9:31888664-31888835	FALSE
chr9:32373895-32374066::ALT	142	100	125	118	138	126	98	117	ALT	chr9:32373895-32374066	FALSE
chr9:32377414-32377585::ALT	185	149	114	156	264	229	236	305	ALT	chr9:32377414-32377585	FALSE
chr9:32603525-32603696::ALT	266	218	246	245	353	227	174	261	ALT	chr9:32603525-32603696	FALSE
chr9:32757589-32757760::ALT	640	532	498	568	665	557	512	649	ALT	chr9:32757589-32757760	FALSE
chr9:33012329-33012500::ALT	142	135	105	131	154	115	91	142	ALT	chr9:33012329-33012500	FALSE
chr9:33018880-33019051::ALT	70	65	76	59	71	76	51	60	ALT	chr9:33018880-33019051	FALSE
chr9:33280603-33280774::ALT	243	185	169	195	261	212	166	242	ALT	chr9:33280603-33280774	FALSE
chr9:33284696-33284867::ALT	138	116	155	161	95	71	71	101	ALT	chr9:33284696-33284867	FALSE
chr9:33805735-33805906::ALT	65	60	48	62	76	48	43	69	ALT	chr9:33805735-33805906	FALSE
chr9:33834718-33834889::ALT	568	457	480	526	613	479	406	580	ALT	chr9:33834718-33834889	FALSE
chr9:33923501-33923672::ALT	421	344	296	355	296	256	183	241	ALT	chr9:33923501-33923672	FALSE
chr9:34165811-34165982::ALT	524	414	472	514	400	367	299	405	ALT	chr9:34165811-34165982	FALSE
chr9:34642169-34642340::ALT	873	774	810	835	457	362	313	355	ALT	chr9:34642169-34642340	FALSE
chr9:34767565-34767736::ALT	342	251	279	280	199	178	153	213	ALT	chr9:34767565-34767736	FALSE
chr9:35172975-35173146::ALT	581	486	473	578	693	561	503	613	ALT	chr9:35172975-35173146	FALSE
chr9:35598843-35599014::ALT	527	451	457	526	484	373	363	427	ALT	chr9:35598843-35599014	FALSE
chr9:35609116-35609287::ALT	1394	1184	1065	1276	654	714	669	926	ALT	chr9:35609116-35609287	FALSE
chr9:35657811-35657982::ALT	716	650	623	708	440	294	284	378	ALT	chr9:35657811-35657982	FALSE
chr9:35708176-35708347::ALT	287	282	293	333	223	202	158	210	ALT	chr9:35708176-35708347	FALSE
chr9:36198996-36199167::ALT	189	145	159	198	373	308	322	335	ALT	chr9:36198996-36199167	FALSE
chr9:36331572-36331743::ALT	132	125	123	122	160	121	85	97	ALT	chr9:36331572-36331743	FALSE
chr9:36504290-36504461::ALT	273	272	254	313	307	197	147	235	ALT	chr9:36504290-36504461	FALSE
chr9:37420830-37421001::ALT	226	214	226	236	207	113	132	177	ALT	chr9:37420830-37421001	FALSE
chr9:37586189-37586360::ALT	146	154	147	155	114	114	94	125	ALT	chr9:37586189-37586360	FALSE
chr9:37800573-37800744::ALT	811	696	656	792	388	306	327	349	ALT	chr9:37800573-37800744	FALSE
chr9:38037750-38037921::ALT	332	289	303	335	194	181	154	182	ALT	chr9:38037750-38037921	FALSE
chr9:38324630-38324801::ALT	263	225	195	250	255	210	197	236	ALT	chr9:38324630-38324801	FALSE
chr9:38647540-38647711::ALT	106	86	89	95	83	96	71	85	ALT	chr9:38647540-38647711	FALSE
chr9:38654613-38654784::ALT	77	52	47	63	49	42	38	44	ALT	chr9:38654613-38654784	FALSE
chr9:38732962-38733133::ALT	409	359	375	462	577	465	472	574	ALT	chr9:38732962-38733133	FALSE
chr9:456993-457164::ALT	120	95	94	104	99	78	72	104	ALT	chr9:456993-457164	FALSE
chr9:5783226-5783397::ALT	323	256	254	256	277	260	209	261	ALT	chr9:5783226-5783397	FALSE
chr9:5847405-5847576::ALT	8	17	10	12	11	13	14	12	ALT	chr9:5847405-5847576	FALSE
chr9:587886-588057::ALT	217	181	205	184	92	55	53	57	ALT	chr9:587886-588057	FALSE
chr9:5919007-5919178::ALT	54	45	60	51	61	30	37	52	ALT	chr9:5919007-5919178	FALSE
chr9:6004560-6004731::ALT	63	53	58	55	54	40	26	46	ALT	chr9:6004560-6004731	FALSE
chr9:6416078-6416249::ALT	120	97	87	118	92	73	87	113	ALT	chr9:6416078-6416249	FALSE
chr9:6512364-6512535::ALT	228	221	220	238	252	158	165	175	ALT	chr9:6512364-6512535	FALSE
chr9:6543055-6543226::ALT	232	188	178	195	212	194	156	244	ALT	chr9:6543055-6543226	FALSE
chr9:6543120-6543291::ALT	339	323	265	298	324	262	193	314	ALT	chr9:6543120-6543291	FALSE
chr9:6555265-6555436::ALT	553	493	486	531	335	298	299	324	ALT	chr9:6555265-6555436	FALSE
chr9:6781770-6781941::ALT	209	190	216	278	183	131	122	163	ALT	chr9:6781770-6781941	FALSE
chr9:68705397-68705568::ALT	178	132	114	171	150	125	105	140	ALT	chr9:68705397-68705568	FALSE
chr9:68871143-68871314::ALT	91	80	76	90	85	84	69	75	ALT	chr9:68871143-68871314	FALSE
chr9:69037535-69037706::ALT	340	284	308	332	288	301	212	298	ALT	chr9:69037535-69037706	FALSE
chr9:69166501-69166671::ALT	601	501	534	555	445	276	282	337	ALT	chr9:69166501-69166671	FALSE
chr9:69194338-69194509::ALT	57	51	42	51	51	36	39	37	ALT	chr9:69194338-69194509	FALSE
chr9:69194360-69194531::ALT	35	23	24	24	10	28	15	14	ALT	chr9:69194360-69194531	FALSE
chr9:69216445-69216616::ALT	199	183	180	214	200	196	129	183	ALT	chr9:69216445-69216616	FALSE
chr9:69298617-69298788::ALT	456	448	424	514	1029	864	737	1052	ALT	chr9:69298617-69298788	FALSE
chr9:69903810-69903981::ALT	381	293	331	366	81	63	40	53	ALT	chr9:69903810-69903981	FALSE
chr9:70805949-70806120::ALT	391	363	380	435	385	325	261	334	ALT	chr9:70805949-70806120	FALSE
chr9:716016-716187::ALT	172	162	147	172	83	73	70	93	ALT	chr9:716016-716187	FALSE
chr9:72226474-72226645::ALT	61	40	31	51	81	61	22	28	ALT	chr9:72226474-72226645	FALSE
chr9:72441379-72441550::ALT	271	222	241	262	169	119	115	153	ALT	chr9:72441379-72441550	FALSE
chr9:735832-736003::ALT	407	335	348	382	418	408	333	424	ALT	chr9:735832-736003	FALSE
chr9:74197561-74197732::ALT	536	438	471	475	336	336	308	395	ALT	chr9:74197561-74197732	FALSE
chr9:75099002-75099173::ALT	208	158	181	213	154	121	109	141	ALT	chr9:75099002-75099173	FALSE
chr9:75893474-75893645::ALT	244	184	185	193	203	129	120	199	ALT	chr9:75893474-75893645	FALSE
chr9:76742813-76742984::ALT	34	41	43	43	40	46	28	41	ALT	chr9:76742813-76742984	FALSE
chr9:78308892-78309063::ALT	790	698	711	763	832	621	547	671	ALT	chr9:78308892-78309063	FALSE
chr9:78871111-78871282::ALT	116	102	102	106	174	104	104	124	ALT	chr9:78871111-78871282	FALSE
chr9:79312621-79312792::ALT	158	139	140	168	161	145	115	104	ALT	chr9:79312621-79312792	FALSE
chr9:79593145-79593316::ALT	186	158	169	181	199	143	132	145	ALT	chr9:79593145-79593316	FALSE
chr9:83677668-83677839::ALT	285	236	224	282	245	251	236	254	ALT	chr9:83677668-83677839	FALSE
chr9:83955461-83955632::ALT	381	294	318	326	416	275	251	399	ALT	chr9:83955461-83955632	TRUE
chr9:83972251-83972422::ALT	27	22	30	33	45	16	19	19	ALT	chr9:83972251-83972422	FALSE
chr9:8473897-8474068::ALT	780	658	698	799	837	610	570	736	ALT	chr9:8473897-8474068	FALSE
chr9:8484520-8484691::ALT	21	20	35	22	15	24	28	27	ALT	chr9:8484520-8484691	FALSE
chr9:85230223-85230394::ALT	228	174	199	227	127	86	96	132	ALT	chr9:85230223-85230394	FALSE
chr9:8572946-8573117::ALT	165	131	127	145	157	132	127	184	ALT	chr9:8572946-8573117	FALSE
chr9:86026078-86026249::ALT	79	76	51	71	87	65	62	86	ALT	chr9:86026078-86026249	FALSE
chr9:8650969-8651140::ALT	58	53	78	68	57	46	45	53	ALT	chr9:8650969-8651140	FALSE
chr9:86589064-86589235::ALT	204	198	153	200	295	189	209	228	ALT	chr9:86589064-86589235	FALSE
chr9:86723074-86723245::ALT	172	137	174	146	68	45	34	52	ALT	chr9:86723074-86723245	FALSE
chr9:86884256-86884427::ALT	488	430	452	493	429	320	268	394	ALT	chr9:86884256-86884427	FALSE
chr9:86946521-86946692::ALT	98	83	94	106	103	107	65	97	ALT	chr9:86946521-86946692	TRUE
chr9:87120042-87120213::ALT	1011	854	888	977	1087	916	858	1015	ALT	chr9:87120042-87120213	FALSE
chr9:87570927-87571098::ALT	128	137	117	155	151	122	96	128	ALT	chr9:87570927-87571098	FALSE
chr9:88022938-88023109::ALT	183	176	159	200	151	156	106	178	ALT	chr9:88022938-88023109	FALSE
chr9:88382810-88382981::ALT	421	334	313	380	529	398	379	520	ALT	chr9:88382810-88382981	FALSE
chr9:88396761-88396932::ALT	256	243	246	259	104	73	76	97	ALT	chr9:88396761-88396932	FALSE
chr9:88944113-88944284::ALT	287	217	257	279	273	225	221	266	ALT	chr9:88944113-88944284	FALSE
chr9:89372470-89372641::ALT	1540	1283	1381	1407	1583	1193	1192	1366	ALT	chr9:89372470-89372641	FALSE
chr9:89372474-89372645::ALT	311	285	272	351	423	333	283	347	ALT	chr9:89372474-89372645	FALSE
chr9:89442523-89442694::ALT	161	96	142	122	167	174	116	166	ALT	chr9:89442523-89442694	FALSE
chr9:89467900-89468071::ALT	320	264	157	312	347	231	240	287	ALT	chr9:89467900-89468071	FALSE
chr9:89477875-89478046::ALT	114	62	64	89	77	75	63	82	ALT	chr9:89477875-89478046	FALSE
chr9:89614463-89614634::ALT	59	42	37	48	61	38	37	38	ALT	chr9:89614463-89614634	FALSE
chr9:90547169-90547340::ALT	117	112	112	117	125	84	86	119	ALT	chr9:90547169-90547340	FALSE
chr9:91763854-91764025::ALT	192	167	170	195	193	166	127	177	ALT	chr9:91763854-91764025	FALSE
chr9:91773297-91773468::ALT	215	176	168	202	142	128	101	165	ALT	chr9:91773297-91773468	FALSE
chr9:91799459-91799630::ALT	156	140	148	156	142	104	108	149	ALT	chr9:91799459-91799630	FALSE
chr9:91906749-91906920::ALT	113	94	108	131	68	50	50	77	ALT	chr9:91906749-91906920	FALSE
chr9:91948054-91948225::ALT	162	127	139	166	156	139	131	132	ALT	chr9:91948054-91948225	FALSE
chr9:92115479-92115650::ALT	538	498	484	565	793	655	627	782	ALT	chr9:92115479-92115650	FALSE
chr9:92325851-92326022::ALT	1135	974	967	1130	1183	984	883	1102	ALT	chr9:92325851-92326022	FALSE
chr9:92467328-92467499::ALT	50	45	51	44	117	91	96	87	ALT	chr9:92467328-92467499	FALSE
chr9:93059578-93059749::ALT	878	807	834	945	293	247	225	225	ALT	chr9:93059578-93059749	FALSE
chr9:93092388-93092559::ALT	328	268	269	256	319	299	231	257	ALT	chr9:93092388-93092559	FALSE
chr9:93299469-93299640::ALT	273	273	254	286	216	186	137	216	ALT	chr9:93299469-93299640	FALSE
chr9:93564965-93565136::ALT	22	26	22	18	21	21	16	35	ALT	chr9:93564965-93565136	FALSE
chr9:94140115-94140286::ALT	222	159	177	185	185	138	157	175	ALT	chr9:94140115-94140286	FALSE
chr9:94885704-94885875::ALT	37	19	20	13	31	25	7	29	ALT	chr9:94885704-94885875	FALSE
chr9:95361156-95361327::ALT	16	10	6	12	19	8	7	14	ALT	chr9:95361156-95361327	FALSE
chr9:9536665-9536836::ALT	42	40	36	36	51	54	82	72	ALT	chr9:9536665-9536836	FALSE
chr9:97042214-97042385::ALT	301	269	266	312	350	284	263	287	ALT	chr9:97042214-97042385	FALSE
chr9:97559541-97559712::ALT	294	215	243	257	266	229	242	295	ALT	chr9:97559541-97559712	FALSE
chr9:97634525-97634696::ALT	22	22	20	21	27	15	25	18	ALT	chr9:97634525-97634696	FALSE
chr9:98764824-98764993::ALT	58	70	51	65	57	48	50	90	ALT	chr9:98764824-98764993	FALSE
chr9:98961632-98961803::ALT	284	253	231	255	317	253	198	288	ALT	chr9:98961632-98961803	FALSE
chr9:99107794-99107965::ALT	226	170	181	199	269	204	173	241	ALT	chr9:99107794-99107965	FALSE
chr9:99446416-99446587::ALT	480	450	454	520	755	672	680	817	ALT	chr9:99446416-99446587	FALSE
chr9:99582843-99583014::ALT	200	175	181	171	287	164	184	234	ALT	chr9:99582843-99583014	FALSE
chrX:101930975-101931146::ALT	149	145	130	158	167	147	94	152	ALT	chrX:101930975-101931146	FALSE
chrX:103330629-103330800::ALT	363	314	335	357	313	245	181	279	ALT	chrX:103330629-103330800	FALSE
chrX:103671057-103671228::ALT	856	702	678	765	1276	1105	1065	1316	ALT	chrX:103671057-103671228	FALSE
chrX:111282460-111282631::ALT	383	310	355	363	443	353	334	425	ALT	chrX:111282460-111282631	FALSE
chrX:111671623-111671794::ALT	136	113	119	145	185	122	126	179	ALT	chrX:111671623-111671794	FALSE
chrX:115030535-115030706::ALT	34	39	39	56	32	26	29	47	ALT	chrX:115030535-115030706	FALSE
chrX:116936000-116936171::ALT	86	64	71	87	83	91	86	86	ALT	chrX:116936000-116936171	FALSE
chrX:11747807-11747978::ALT	511	469	492	530	435	309	361	402	ALT	chrX:11747807-11747978	FALSE
chrX:119694465-119694636::ALT	38	60	65	50	61	47	32	70	ALT	chrX:119694465-119694636	FALSE
chrX:119694671-119694842::ALT	810	665	579	637	955	785	746	915	ALT	chrX:119694671-119694842	FALSE
chrX:119834571-119834742::ALT	220	215	190	250	248	249	195	263	ALT	chrX:119834571-119834742	FALSE
chrX:120444013-120444184::ALT	83	85	88	99	107	69	69	80	ALT	chrX:120444013-120444184	FALSE
chrX:121845619-121845790::ALT	59	55	46	66	54	47	51	50	ALT	chrX:121845619-121845790	FALSE
chrX:127291266-127291437::ALT	72	75	57	71	96	60	70	60	ALT	chrX:127291266-127291437	FALSE
chrX:129522872-129523043::ALT	23	32	27	33	37	25	14	24	ALT	chrX:129522872-129523043	FALSE
chrX:130418517-130418688::ALT	221	173	184	161	49	44	30	57	ALT	chrX:130418517-130418688	FALSE
chrX:134554329-134554500::ALT	365	309	339	376	314	267	210	297	ALT	chrX:134554329-134554500	FALSE
chrX:134838386-134838557::ALT	794	686	683	701	825	697	575	858	ALT	chrX:134838386-134838557	FALSE
chrX:135052710-135052881::ALT	158	139	155	118	194	136	135	182	ALT	chrX:135052710-135052881	FALSE
chrX:135520382-135520553::ALT	223	238	188	233	267	202	235	219	ALT	chrX:135520382-135520553	FALSE
chrX:136712109-136712280::ALT	413	353	341	417	405	296	301	398	ALT	chrX:136712109-136712280	FALSE
chrX:13734634-13734805::ALT	1488	1262	1248	1365	2436	2137	1858	2563	ALT	chrX:13734634-13734805	FALSE
chrX:138638781-138638952::ALT	136	117	96	137	191	128	153	144	ALT	chrX:138638781-138638952	FALSE
chrX:148552900-148553071::ALT	131	106	113	133	122	146	100	161	ALT	chrX:148552900-148553071	FALSE
chrX:148979837-148980008::ALT	177	145	152	180	283	251	254	286	ALT	chrX:148979837-148980008	FALSE
chrX:150167032-150167203::ALT	556	519	503	550	505	433	371	492	ALT	chrX:150167032-150167203	FALSE
chrX:151351725-151351896::ALT	81	51	76	98	102	80	77	93	ALT	chrX:151351725-151351896	FALSE
chrX:151706245-151706416::ALT	261	219	191	226	281	218	198	261	ALT	chrX:151706245-151706416	FALSE
chrX:152906931-152907102::ALT	2514	2125	2216	2427	2585	2319	1932	2455	ALT	chrX:152906931-152907102	FALSE
chrX:153697395-153697566::ALT	1290	1147	1190	1212	1210	1051	879	1123	ALT	chrX:153697395-153697566	FALSE
chrX:153709934-153710105::ALT	1355	1120	1168	1262	1506	1201	1131	1446	ALT	chrX:153709934-153710105	FALSE
chrX:154400476-154400647::ALT	241	248	239	290	562	468	428	501	ALT	chrX:154400476-154400647	FALSE
chrX:154471654-154471825::ALT	786	622	625	734	494	365	307	392	ALT	chrX:154471654-154471825	FALSE
chrX:154734194-154734365::ALT	279	255	258	332	315	256	188	255	ALT	chrX:154734194-154734365	FALSE
chrX:155401544-155401715::ALT	416	282	340	349	372	266	239	354	ALT	chrX:155401544-155401715	FALSE
chrX:15645978-15646149::ALT	613	554	611	618	1073	961	831	1109	ALT	chrX:15645978-15646149	FALSE
chrX:15645985-15646156::ALT	342	263	281	284	313	285	250	331	ALT	chrX:15645985-15646156	FALSE
chrX:16436684-16436855::ALT	640	575	502	595	611	488	473	614	ALT	chrX:16436684-16436855	FALSE
chrX:16828393-16828564::ALT	177	152	118	158	144	112	129	144	ALT	chrX:16828393-16828564	FALSE
chrX:17597626-17597797::ALT	56	52	65	47	67	84	47	69	ALT	chrX:17597626-17597797	FALSE
chrX:1844980-1845151::ALT	106	77	78	96	83	87	88	80	ALT	chrX:1844980-1845151	FALSE
chrX:2270335-2270506::ALT	133	109	106	97	179	137	105	155	ALT	chrX:2270335-2270506	FALSE
chrX:23743301-23743472::ALT	898	830	812	899	532	424	395	453	ALT	chrX:23743301-23743472	FALSE
chrX:26716133-26716304::ALT	133	113	116	140	165	105	117	156	ALT	chrX:26716133-26716304	FALSE
chrX:26783967-26784138::ALT	547	482	429	516	691	569	533	612	ALT	chrX:26783967-26784138	FALSE
chrX:28897249-28897420::ALT	600	487	516	546	583	503	390	566	ALT	chrX:28897249-28897420	FALSE
chrX:2968522-2968693::ALT	96	68	81	63	112	51	58	86	ALT	chrX:2968522-2968693	FALSE
chrX:314499-314670::ALT	634	513	459	542	647	506	425	579	ALT	chrX:314499-314670	FALSE
chrX:32856922-32857093::ALT	266	229	247	282	315	246	272	305	ALT	chrX:32856922-32857093	FALSE
chrX:34457802-34457973::ALT	429	401	383	416	355	300	214	326	ALT	chrX:34457802-34457973	FALSE
chrX:37836194-37836365::ALT	729	578	652	641	715	551	538	660	ALT	chrX:37836194-37836365	FALSE
chrX:40146870-40147041::ALT	3190	2692	2829	2879	2808	2360	2102	2675	ALT	chrX:40146870-40147041	FALSE
chrX:40475178-40475349::ALT	236	212	229	233	196	143	125	135	ALT	chrX:40475178-40475349	FALSE
chrX:41344163-41344334::ALT	104	98	107	109	192	106	123	146	ALT	chrX:41344163-41344334	TRUE
